Packet,Latitude,Longitude
2,40.46842575073242,39.480377197265625
3,40.46842575073242,39.480377197265625
4,40.46842575073242,39.480377197265625
5,40.46842575073242,39.480377197265625
6,40.46842575073242,39.480377197265625
7,40.46842575073242,39.480377197265625
8,40.46842575073242,39.480377197265625
9,40.46842575073242,39.480377197265625
10,40.46842575073242,39.480377197265625
11,40.46842575073242,39.480377197265625
12,40.46842575073242,39.480377197265625
13,40.46842575073242,39.480377197265625
