Packet,Latitude,Longitude
162,40.44073486328125,39.51667022705078
163,40.44073486328125,39.51667022705078
164,40.44073486328125,39.51668930053711
165,40.44073486328125,39.51668930053711
166,40.44073486328125,39.51670455932617
167,40.44073486328125,39.51670455932617
168,40.44073486328125,39.51671600341797
169,40.44073486328125,39.51671600341797
170,40.44073486328125,39.51673126220703
171,40.44073486328125,39.51673126220703
172,40.44073486328125,39.516746520996094
173,40.44073486328125,39.516746520996094
174,40.44073486328125,39.516761779785156
175,40.44073486328125,39.516761779785156
176,40.44073486328125,39.51677703857422
177,40.44073486328125,39.51677703857422
178,40.44073486328125,39.516788482666016
179,40.44073486328125,39.516788482666016
180,40.44073486328125,39.51680374145508
181,40.44073486328125,39.51680374145508
182,40.44073486328125,39.516815185546875
183,40.44073486328125,39.516815185546875
184,40.44073486328125,39.51683044433594
185,40.44073486328125,39.51683044433594
186,40.44073486328125,39.516849517822266
187,40.44073486328125,39.516849517822266
188,40.44073486328125,39.51686477661133
189,40.44073486328125,39.51686477661133
190,40.44073486328125,39.516876220703125
191,40.44073486328125,39.516876220703125
192,40.44073486328125,39.51689147949219
193,40.44073486328125,39.51689147949219
194,40.44073486328125,39.516902923583984
195,40.44073486328125,39.516902923583984
196,40.44073486328125,39.51691818237305
197,40.44073486328125,39.51691818237305
198,40.44073486328125,39.51693344116211
199,40.44073486328125,39.51693344116211
200,40.44073486328125,39.51694869995117
201,40.44073486328125,39.51694869995117
202,40.44073486328125,39.51696014404297
203,40.44073486328125,39.51696014404297
204,40.44073486328125,39.51697540283203
205,40.44073486328125,39.51697540283203
206,40.44073486328125,39.516990661621094
207,40.44073486328125,39.516990661621094
208,40.44073486328125,39.51700210571289
209,40.44073486328125,39.51700210571289
210,40.44073486328125,39.51701736450195
211,40.44073486328125,39.51701736450195
212,40.44073486328125,39.517032623291016
213,40.44073486328125,39.517032623291016
214,40.44073486328125,39.51704406738281
215,40.44073486328125,39.51704406738281
216,40.44074249267578,39.517051696777344
217,40.44074249267578,39.517051696777344
218,40.44074630737305,39.51705551147461
219,40.44074630737305,39.51705551147461
220,40.44076156616211,39.51705551147461
221,40.44076156616211,39.51705551147461
222,40.44076919555664,39.51705551147461
223,40.44076919555664,39.51705551147461
224,40.44078063964844,39.51705551147461
225,40.44078063964844,39.51705551147461
226,40.440792083740234,39.51705551147461
227,40.440792083740234,39.51705551147461
228,40.440799713134766,39.51705551147461
229,40.440799713134766,39.51705551147461
230,40.4408073425293,39.51705551147461
231,40.4408073425293,39.51705551147461
232,40.44081497192383,39.51705551147461
233,40.44081497192383,39.51705551147461
234,40.440826416015625,39.51705551147461
235,40.440826416015625,39.51705551147461
236,40.44084167480469,39.51705551147461
237,40.44084167480469,39.51705551147461
238,40.44084930419922,39.51705551147461
239,40.44084930419922,39.51705551147461
240,40.44085693359375,39.51705551147461
241,40.44085693359375,39.51705551147461
242,40.44086837768555,39.51705551147461
243,40.44086837768555,39.51705551147461
244,40.44087600708008,39.51705551147461
245,40.44087600708008,39.51705551147461
246,40.44088363647461,39.51705551147461
247,40.44088363647461,39.51705551147461
248,40.440895080566406,39.51705551147461
249,40.440895080566406,39.51705551147461
250,40.44090270996094,39.51705551147461
251,40.44090270996094,39.51705551147461
252,40.44091033935547,39.51705551147461
253,40.44091033935547,39.51705551147461
254,40.44092559814453,39.517059326171875
255,40.44092559814453,39.517059326171875
256,40.44093322753906,39.517059326171875
257,40.44093322753906,39.517059326171875
258,40.44094467163086,39.517059326171875
259,40.44094467163086,39.517059326171875
260,40.44095230102539,39.517059326171875
261,40.44095230102539,39.517059326171875
262,40.44095993041992,39.51706314086914
263,40.44095993041992,39.51706314086914
264,40.44096755981445,39.51706314086914
265,40.44096755981445,39.51706314086914
266,40.44097900390625,39.51706314086914
267,40.44097900390625,39.51706314086914
268,40.44099044799805,39.51706314086914
269,40.44099044799805,39.51706314086914
270,40.441001892089844,39.51706314086914
271,40.441001892089844,39.51706314086914
272,40.441009521484375,39.51706314086914
273,40.441009521484375,39.51706314086914
274,40.44102096557617,39.51706314086914
275,40.44102096557617,39.51706314086914
276,40.44103240966797,39.51706314086914
277,40.44103240966797,39.51706314086914
278,40.4410400390625,39.51706314086914
279,40.4410400390625,39.51706314086914
280,40.44104766845703,39.51706314086914
281,40.44104766845703,39.51706314086914
282,40.44105529785156,39.51706314086914
283,40.44105529785156,39.51706314086914
284,40.44106674194336,39.51706314086914
285,40.44106674194336,39.51706314086914
286,40.441078186035156,39.51706314086914
287,40.441078186035156,39.51706314086914
288,40.44108963012695,39.51706314086914
289,40.44108963012695,39.51706314086914
290,40.441097259521484,39.51706314086914
291,40.441097259521484,39.51706314086914
292,40.44110870361328,39.517066955566406
293,40.44110870361328,39.517066955566406
294,40.44112014770508,39.517066955566406
295,40.44112014770508,39.517066955566406
296,40.44112777709961,39.517066955566406
297,40.44112777709961,39.517066955566406
298,40.44113540649414,39.517066955566406
299,40.44113540649414,39.517066955566406
300,40.441139221191406,39.517059326171875
301,40.441139221191406,39.517059326171875
302,40.44114303588867,39.51704788208008
303,40.44114303588867,39.51704788208008
304,40.44114303588867,39.51703643798828
305,40.44114303588867,39.51703643798828
306,40.44114303588867,39.517024993896484
307,40.44114303588867,39.517024993896484
308,40.44114303588867,39.51701354980469
309,40.44114303588867,39.51701354980469
310,40.44114303588867,39.516998291015625
311,40.44114303588867,39.516998291015625
312,40.44114303588867,39.51698684692383
313,40.44114303588867,39.51698684692383
314,40.44114303588867,39.51697540283203
315,40.44114303588867,39.51697540283203
316,40.44114303588867,39.51696014404297
317,40.44114303588867,39.51696014404297
318,40.44114303588867,39.51694869995117
319,40.44114303588867,39.51694869995117
320,40.44114303588867,39.516937255859375
321,40.44114303588867,39.516937255859375
322,40.441139221191406,39.51691818237305
323,40.441139221191406,39.51691818237305
324,40.441139221191406,39.51690673828125
325,40.441139221191406,39.51690673828125
326,40.441139221191406,39.51689529418945
327,40.441139221191406,39.51689529418945
328,40.441139221191406,39.516883850097656
329,40.441139221191406,39.516883850097656
330,40.441139221191406,39.51687240600586
331,40.441139221191406,39.51687240600586
332,40.44113540649414,39.5168571472168
333,40.44113540649414,39.5168571472168
334,40.44113540649414,39.516849517822266
335,40.44113540649414,39.516849517822266
336,40.44113540649414,39.51683044433594
337,40.44113540649414,39.51683044433594
338,40.44113540649414,39.516822814941406
339,40.44113540649414,39.516822814941406
340,40.44113540649414,39.516807556152344
341,40.44113540649414,39.516807556152344
342,40.44113540649414,39.51679992675781
343,40.44113540649414,39.51679992675781
344,40.44113540649414,39.51678466796875
345,40.44113540649414,39.51678466796875
346,40.44113540649414,39.51677322387695
347,40.44113540649414,39.51677322387695
348,40.44113540649414,39.516761779785156
349,40.44113540649414,39.516761779785156
350,40.44113540649414,39.516746520996094
351,40.44113540649414,39.516746520996094
352,40.44113540649414,39.51673126220703
353,40.44113540649414,39.51673126220703
354,40.44113540649414,39.516719818115234
355,40.44113540649414,39.516719818115234
356,40.44113540649414,39.51670837402344
357,40.44113540649414,39.51670837402344
358,40.44113540649414,39.51669692993164
359,40.44113540649414,39.51669692993164
360,40.44113540649414,39.516685485839844
361,40.44113540649414,39.516685485839844
362,40.44113540649414,39.51667022705078
363,40.44113540649414,39.51667022705078
364,40.44113540649414,39.51665496826172
365,40.44113540649414,39.51665496826172
366,40.44113540649414,39.51664352416992
367,40.44113540649414,39.51664352416992
368,40.44113540649414,39.516624450683594
369,40.44113540649414,39.516624450683594
370,40.44113540649414,39.51660919189453
371,40.44113540649414,39.51660919189453
372,40.44113540649414,39.5165901184082
373,40.44113540649414,39.5165901184082
374,40.44113540649414,39.51657485961914
375,40.44113540649414,39.51657485961914
376,40.44113540649414,39.51656723022461
377,40.44113540649414,39.51656723022461
378,40.44113540649414,39.51655197143555
379,40.44113540649414,39.51655197143555
380,40.44113540649414,39.51654052734375
381,40.44113540649414,39.51654052734375
382,40.44113540649414,39.51652908325195
383,40.44113540649414,39.51652908325195
384,40.44113540649414,39.51651382446289
385,40.44113540649414,39.51651382446289
386,40.44113540649414,39.516502380371094
387,40.44113540649414,39.516502380371094
388,40.44113540649414,39.51648712158203
389,40.44113540649414,39.51648712158203
390,40.44113540649414,39.516475677490234
391,40.44113540649414,39.516475677490234
392,40.441131591796875,39.51646423339844
393,40.441131591796875,39.51646423339844
394,40.441131591796875,39.51645278930664
395,40.441131591796875,39.51645278930664
396,40.441131591796875,39.516441345214844
397,40.441131591796875,39.516441345214844
398,40.441131591796875,39.51642990112305
399,40.441131591796875,39.51642990112305
400,40.441131591796875,39.51641082763672
401,40.441131591796875,39.51641082763672
402,40.441131591796875,39.51639938354492
403,40.441131591796875,39.51639938354492
404,40.441131591796875,39.51639175415039
405,40.441131591796875,39.51639175415039
406,40.44112777709961,39.51638412475586
407,40.44112777709961,39.51638412475586
408,40.44112014770508,39.51638412475586
409,40.44112014770508,39.51638412475586
410,40.44110870361328,39.51638412475586
411,40.44110870361328,39.51638412475586
412,40.441097259521484,39.516387939453125
413,40.441097259521484,39.516387939453125
414,40.44108963012695,39.516387939453125
415,40.44108963012695,39.516387939453125
416,40.44107437133789,39.516387939453125
417,40.44107437133789,39.516387939453125
418,40.441062927246094,39.516387939453125
419,40.441062927246094,39.516387939453125
420,40.44105529785156,39.516387939453125
421,40.44105529785156,39.516387939453125
422,40.441043853759766,39.516387939453125
423,40.441043853759766,39.516387939453125
424,40.441036224365234,39.516387939453125
425,40.441036224365234,39.516387939453125
426,40.44102478027344,39.516387939453125
427,40.44102478027344,39.516387939453125
428,40.441017150878906,39.516387939453125
429,40.441017150878906,39.516387939453125
430,40.44100570678711,39.516387939453125
431,40.44100570678711,39.516387939453125
432,40.44099426269531,39.516387939453125
433,40.44099426269531,39.516387939453125
434,40.440982818603516,39.516387939453125
435,40.440982818603516,39.516387939453125
436,40.440975189208984,39.516387939453125
437,40.440975189208984,39.516387939453125
438,40.44096374511719,39.516387939453125
439,40.44096374511719,39.516387939453125
440,40.440956115722656,39.516387939453125
441,40.440956115722656,39.516387939453125
442,40.44094467163086,39.516387939453125
443,40.44094467163086,39.516387939453125
444,40.44093322753906,39.516387939453125
445,40.44093322753906,39.516387939453125
446,40.44092559814453,39.516387939453125
447,40.44092559814453,39.516387939453125
448,40.44091033935547,39.516387939453125
449,40.44091033935547,39.516387939453125
450,40.44090270996094,39.516387939453125
451,40.44090270996094,39.516387939453125
452,40.440887451171875,39.516387939453125
453,40.440887451171875,39.516387939453125
454,40.440879821777344,39.516387939453125
455,40.440879821777344,39.516387939453125
456,40.44087219238281,39.516387939453125
457,40.44087219238281,39.516387939453125
458,40.44085693359375,39.516387939453125
459,40.44085693359375,39.516387939453125
460,40.44084930419922,39.516387939453125
461,40.44084930419922,39.516387939453125
462,40.44083786010742,39.516387939453125
463,40.44083786010742,39.516387939453125
464,40.440826416015625,39.51638412475586
465,40.440826416015625,39.51638412475586
466,40.44081497192383,39.51638412475586
467,40.44081497192383,39.51638412475586
468,40.44080352783203,39.51638412475586
469,40.44080352783203,39.51638412475586
470,40.4407958984375,39.51638412475586
471,40.4407958984375,39.51638412475586
472,40.4407844543457,39.51638412475586
473,40.4407844543457,39.51638412475586
474,40.440773010253906,39.51638412475586
475,40.440773010253906,39.51638412475586
476,40.440765380859375,39.51638412475586
477,40.440765380859375,39.51638412475586
478,40.44075012207031,39.51638412475586
479,40.44075012207031,39.51638412475586
480,40.44074249267578,39.51638412475586
481,40.44074249267578,39.51638412475586
482,40.440731048583984,39.51638412475586
483,40.440731048583984,39.51638412475586
484,40.44072341918945,39.51638412475586
485,40.44072341918945,39.51638412475586
486,40.440711975097656,39.51638412475586
487,40.440711975097656,39.51638412475586
488,40.440704345703125,39.51638412475586
489,40.440704345703125,39.51638412475586
490,40.44068908691406,39.51638412475586
491,40.44068908691406,39.51638412475586
492,40.440677642822266,39.51638412475586
493,40.440677642822266,39.51638412475586
494,40.4406623840332,39.51638412475586
495,40.4406623840332,39.51638412475586
496,40.44064712524414,39.51638412475586
497,40.44064712524414,39.51638412475586
498,40.440635681152344,39.51638412475586
499,40.440635681152344,39.51638412475586
500,40.44062423706055,39.51638412475586
501,40.44062423706055,39.51638412475586
502,40.440608978271484,39.51638412475586
503,40.440608978271484,39.51638412475586
504,40.44059753417969,39.51638412475586
505,40.44059753417969,39.51638412475586
506,40.44057846069336,39.51638412475586
507,40.44057846069336,39.51638412475586
508,40.4405632019043,39.51638412475586
509,40.4405632019043,39.51638412475586
510,40.4405517578125,39.51638412475586
511,40.4405517578125,39.51638412475586
512,40.44053649902344,39.516380310058594
513,40.44053649902344,39.516380310058594
514,40.440521240234375,39.51637649536133
515,40.440521240234375,39.51637649536133
516,40.44050216674805,39.51637649536133
517,40.44050216674805,39.51637649536133
518,40.440486907958984,39.51637649536133
519,40.440486907958984,39.51637649536133
520,40.44047546386719,39.51637649536133
521,40.44047546386719,39.51637649536133
522,40.440460205078125,39.51637649536133
523,40.440460205078125,39.51637649536133
524,40.44044876098633,39.51637649536133
525,40.44044876098633,39.51637649536133
526,40.440433502197266,39.51637649536133
527,40.440433502197266,39.51637649536133
528,40.44041442871094,39.51637268066406
529,40.44041442871094,39.51637268066406
530,40.44040298461914,39.51637268066406
531,40.44040298461914,39.51637268066406
532,40.440391540527344,39.51637268066406
533,40.440391540527344,39.51637268066406
534,40.44037628173828,39.5163688659668
535,40.44037628173828,39.5163688659668
536,40.440364837646484,39.5163688659668
537,40.440364837646484,39.5163688659668
538,40.44035339355469,39.5163688659668
539,40.44035339355469,39.5163688659668
540,40.44033432006836,39.5163688659668
541,40.44033432006836,39.5163688659668
542,40.44032287597656,39.5163688659668
543,40.44032287597656,39.5163688659668
544,40.44031524658203,39.51637649536133
545,40.44031524658203,39.51637649536133
546,40.44031524658203,39.51639175415039
547,40.44031524658203,39.51639175415039
548,40.44031524658203,39.51640701293945
549,40.44031524658203,39.51640701293945
550,40.4403190612793,39.516422271728516
551,40.4403190612793,39.516422271728516
552,40.4403190612793,39.516441345214844
553,40.4403190612793,39.516441345214844
554,40.4403190612793,39.516456604003906
555,40.4403190612793,39.516456604003906
556,40.4403190612793,39.516475677490234
557,40.4403190612793,39.516475677490234
558,40.44032287597656,39.5164909362793
559,40.44032287597656,39.5164909362793
560,40.44032287597656,39.51651382446289
561,40.44032287597656,39.51651382446289
562,40.44032287597656,39.51652908325195
563,40.44032287597656,39.51652908325195
564,40.44032287597656,39.516544342041016
565,40.44032287597656,39.516544342041016
566,40.44032669067383,39.51655960083008
567,40.44032669067383,39.51655960083008
568,40.44032669067383,39.51657485961914
569,40.44032669067383,39.51657485961914
570,40.44032669067383,39.5165901184082
571,40.44032669067383,39.5165901184082
572,40.44032669067383,39.51660919189453
573,40.44032669067383,39.51660919189453
574,40.44032669067383,39.51662826538086
575,40.44032669067383,39.51662826538086
576,40.44032669067383,39.51664733886719
577,40.44032669067383,39.51664733886719
578,40.440330505371094,39.51666259765625
579,40.440330505371094,39.51666259765625
580,40.440330505371094,39.51668167114258
581,40.440330505371094,39.51668167114258
582,40.440330505371094,39.51669692993164
583,40.440330505371094,39.51669692993164
584,40.440330505371094,39.5167121887207
585,40.440330505371094,39.5167121887207
586,40.440330505371094,39.51673126220703
587,40.440330505371094,39.51673126220703
588,40.440330505371094,39.516746520996094
589,40.440330505371094,39.516746520996094
590,40.440330505371094,39.51676559448242
591,40.440330505371094,39.51676559448242
592,40.440330505371094,39.516780853271484
593,40.440330505371094,39.516780853271484
594,40.440330505371094,39.51679992675781
595,40.440330505371094,39.51679992675781
596,40.440330505371094,39.516815185546875
597,40.440330505371094,39.516815185546875
598,40.440330505371094,39.51683044433594
599,40.440330505371094,39.51683044433594
600,40.440330505371094,39.516849517822266
601,40.440330505371094,39.516849517822266
602,40.440330505371094,39.51686477661133
603,40.440330505371094,39.51686477661133
604,40.440330505371094,39.516883850097656
605,40.440330505371094,39.516883850097656
606,40.44032669067383,39.516902923583984
607,40.44032669067383,39.516902923583984
608,40.44032669067383,39.51691818237305
609,40.44032669067383,39.51691818237305
610,40.44032669067383,39.516937255859375
611,40.44032669067383,39.516937255859375
612,40.44032669067383,39.51695251464844
613,40.44032669067383,39.51695251464844
614,40.44032669067383,39.5169677734375
615,40.44032669067383,39.5169677734375
616,40.44032669067383,39.51698684692383
617,40.44032669067383,39.51698684692383
618,40.44032669067383,39.51700973510742
619,40.44032669067383,39.51700973510742
620,40.44032669067383,39.517024993896484
621,40.44032669067383,39.517024993896484
622,40.44032669067383,39.51704025268555
623,40.44032669067383,39.51704025268555
624,40.440330505371094,39.51704788208008
625,40.440330505371094,39.51704788208008
626,40.440345764160156,39.51704788208008
627,40.440345764160156,39.51704788208008
628,40.44035720825195,39.51704788208008
629,40.44035720825195,39.51704788208008
630,40.44036865234375,39.51704788208008
631,40.44036865234375,39.51704788208008
632,40.44038391113281,39.517051696777344
633,40.44038391113281,39.517051696777344
634,40.44039535522461,39.517051696777344
635,40.44039535522461,39.517051696777344
636,40.44041061401367,39.51704788208008
637,40.44041061401367,39.51704788208008
638,40.4404296875,39.51704788208008
639,40.4404296875,39.51704788208008
640,40.4404411315918,39.51704788208008
641,40.4404411315918,39.51704788208008
642,40.44045639038086,39.51704788208008
643,40.44045639038086,39.51704788208008
644,40.44047164916992,39.51704788208008
645,40.44047164916992,39.51704788208008
646,40.44048309326172,39.51704788208008
647,40.44048309326172,39.51704788208008
648,40.440494537353516,39.51704406738281
649,40.440494537353516,39.51704406738281
650,40.440513610839844,39.51704788208008
651,40.440513610839844,39.51704788208008
652,40.44052505493164,39.51704788208008
653,40.44052505493164,39.51704788208008
654,40.44053649902344,39.51704788208008
655,40.44053649902344,39.51704788208008
656,40.4405517578125,39.51704788208008
657,40.4405517578125,39.51704788208008
658,40.4405632019043,39.51704406738281
659,40.4405632019043,39.51704406738281
660,40.440574645996094,39.51704406738281
661,40.440574645996094,39.51704406738281
662,40.44059371948242,39.51704406738281
663,40.44059371948242,39.51704406738281
664,40.44060134887695,39.51704406738281
665,40.44060134887695,39.51704406738281
666,40.44061279296875,39.51704788208008
667,40.44061279296875,39.51704788208008
668,40.44062805175781,39.51704788208008
669,40.44062805175781,39.51704788208008
670,40.44063949584961,39.51704788208008
671,40.44063949584961,39.51704788208008
672,40.44064712524414,39.51704788208008
673,40.44064712524414,39.51704788208008
674,40.4406623840332,39.51704406738281
675,40.4406623840332,39.51704406738281
676,40.440673828125,39.51704406738281
677,40.440673828125,39.51704406738281
678,40.4406852722168,39.51704788208008
679,40.4406852722168,39.51704788208008
680,40.440696716308594,39.51704788208008
681,40.440696716308594,39.51704788208008
682,40.44070816040039,39.51704788208008
683,40.44070816040039,39.51704788208008
684,40.44071960449219,39.51704788208008
685,40.44071960449219,39.51704788208008
686,40.44072723388672,39.51704788208008
687,40.44072723388672,39.51704788208008
688,40.44073486328125,39.51704788208008
689,40.44073486328125,39.51704788208008
690,40.440738677978516,39.51704788208008
691,40.440738677978516,39.51704788208008
692,40.44073486328125,39.51704788208008
693,40.44073486328125,39.51704788208008
694,40.44073486328125,39.51704788208008
695,40.44073486328125,39.51704788208008
696,40.44073486328125,39.51704788208008
697,40.44073486328125,39.51704788208008
698,40.44073486328125,39.51704788208008
699,40.44073486328125,39.51704788208008
700,40.44073486328125,39.51704788208008
701,40.44073486328125,39.51704788208008
702,40.44073486328125,39.51704788208008
703,40.44073486328125,39.51704788208008
704,40.44073486328125,39.51704788208008
705,40.44073486328125,39.51704788208008
