Packet,Latitude,Longitude
1.0000000,40.4696579,39.4819336
2.0000000,40.4696579,39.4819336
3.0000000,40.4697342,39.4819984
4.0000000,40.4697342,39.4819984
5.0000000,40.4697495,39.4820099
6.0000000,40.4697495,39.4820099
7.0000000,40.4698143,39.4820709
8.0000000,40.4698143,39.4820709
