Packet,Latitude,Longitude
2,40.47050857543945,39.48268508911133
3,40.47050857543945,39.48268508911133
4,40.470516204833984,39.482696533203125
5,40.470516204833984,39.482696533203125
6,40.470523834228516,39.482704162597656
7,40.470523834228516,39.482704162597656
